翻訳ID,日本語,英語,中国語（簡体字）,韓国語,備考
day15_238,ユミの様子が気になる……,Yumi sounded pretty tense...,好在意由美要干嘛……,유미가 신경 쓰인다……,
,早くフルダイブした方がよさそうだ。,I should probably do a full dive.,还是快点去浸没舱浸没吧。,서둘러 풀 다이브를 하는 게 좋겠다.,
day15_239,……,...,……,……,
day15_240,犯人は\.\.……,"You're guilty, I know it\.\....",只要被我抓到\.\.……,범인은\.\.……,
day15_241,\{\{惨殺！！！,I'm gonna TEAR YOU APART!,\{\{当场碎尸万段！！！,\{\{찢어 죽일테다!!!,
day15_242,……生きて出られると思うなよ。,...You're not getting out alive.,……要是你偷的，别想活着出去。,……살아서 돌아갈 생각 말라고.,
day15_243,ぼ、僕じゃないよ。,"I-It's not me, I swear.",不、不是我啊。,"나, 난 아니야.",
day15_244,\{じゃあ誰だ！？\},\{Then WHO DID IT?!\},\{那是谁？！\},\{그럼 누구지?!\},
,吐け！！　目撃証言を寄越せ！！,Spit it out! Tell me everything!,快说！！你都知道些什么！！,불어!! 본 걸 전부 말하라고!!,
day15_245,知らないよ！,I don't know!,我什么都不知道啊！,모른다니까!,
day15_246,ちくしょう、,"Think you're clever, huh?",混账，,제기랄.,
,ナメやがって……,Freakin' nerd...,竟敢挑衅我……,완전히 깥보고 있군……,
day15_247,\{誰だッ！！　\},\{So who the hell was it?!\},\{到底是谁啊！！！\},\{누구냐!!\},
,この中にいんのは分かってんだッ！！,Fess up! It's one of you here!,我知道你就在这！！！,이 안에 있다는 거 다 알아!!,
day15_248,アタシが冷蔵庫から目を離したのは,I was away from the fridge for two hours.,我不就两个钟头没顾冰箱……,내가 냉장고에서 눈을 뗀 것은,
,たった２時間……\.\.\.その間、,TWO. HOURS.\.\.\. And no one entered or left,这期间……\.\.\.,고작 2시간……\.\.\.그 시간 동안,
,アジトに出入りした者はいなかった！！,the hideout!,根本没人出入基地！！,아지트에 드나든 녀석은 없었어!!,
day15_249,お前らしかいないんだッ！！,That means it HAD to be one of you!,所以小偷就在你们之中！！,"즉, 물건을 훔친 범인은!!",
,盗めたのはッ！！,So who the hell is the thief?!,,너희 뿐이라는 말이다!!,
day15_250,……\.\.,.\..\..\.,……\.\.,……\.\.,
,そう言われてもなあ。,Beats me.,就算你这么说。,그런 소리를 해도 말이다.,
day15_251,こっそり自分で,"Are you sure you didn't just, like,",嗳～搞不好啊，,자기도 모르게,
,食べちゃってたりしてー♡,eat it yourself? Hee hee.,就是你自己吃掉的呢～♡,몰래 먹어버렸다던가~?♡,
day15_252,\{んなわけあるかッ！！,\{I DID NOT!,\{我哪可能干这事！！,\{그럴 리가 있겠냐!!,
day15_253,……,...,……,……,
day15_254,そりゃ、作りながら一度は頭をよぎったよ。,"I mean, sure, MAYBE I considered it.",这个嘛……做的时候我的确想过。,솔직히 만들면서 생각한 적이 있기는 했지.,
,あんなヤバいもん……心の弱いヤツなら、,A weaker person woulda caved and ate,这么要命的东西……要是谁意志不坚定，,그 엄청난 작품은…… 마음 약한 녀석이었다면,
,欲望に負けちまうかもしんねーッて……,the whole thing before it was even done.,没准儿会输给欲望……,욕망에 굴복하고 말았겠지……,
day15_255,でも耐え抜いた。,But I didn't crack! I resisted!,但我还是忍住了。,나도 겨우 떨쳐냈으니까.,
,……それが、まさか……,I went through all that...,可是没想到……,"……그랬는데, 설마……",
,身内に裏切られるなんて……,only for one of YOU to betray me!,竟然会被自家人偷走！,내부에 배신자가 있었을 줄이야……,
day15_256,\{くそおおおおおッ！！！,\{GOD DAMMIT!,\{可恶啊啊啊啊啊啊！！！,\{제엔장~!!!,
,リーダー、すみませんッス！！,"Forgive me, boss!",首领，我对不起你啊！！,"리더, 죄송함다!!",
day15_257,……そもそも、,Um...,说了半天，,"……저기,",
,何が盗まれたんだ？,"What exactly was stolen, anyway?",你到底丢了什么啊？,뭐가 사라졌는데 저래요?,
day15_258,ケーキだとよ。,"A cake, apparently.",说是蛋糕。,케이크다.,
,Wiに頼まれて作ってた特別なものらしい。,Wi requested a special one be made.,好像是Wi特意跟她订做的。,Wi의 부탁으로 특제 케이크를 만든 모양이더군.,
day15_259,ここじゃ、豪華な食べ物はなかなか,"Hard to get fancy foods around here,",我们这儿很难弄到复杂的食物嘛……,그런 고급 음식은 여기서 좀처럼,
,手に入んねぇからな……,so we have to make things ourselves.,,손에 넣기 힘드니 말이야……,
day15_260,\C[1]（ケーキ……？）,\C[1](A cake?),\C[1]（蛋糕……？）,\C[1](케이크……?),
day15_261,\{これだ！！,\{THIS!,\{长这样的！！,\{이거다!!,
day15_262,……\.\.\.え、\.\.これ？,...\.\.\.What?\.\. That thing?,……\.\.\.啊？\.\.这个？,……\.\.\.뭐? \.\. 저게?,
day15_263,本物の動物性クリームに地球種のイチゴ、,"Real cream from animal milk, Earth-variety",全部采用真正动物奶油和地球草莓，,"진짜 동물성 크림에 지구제 딸기,",
,小麦……全部、アタシが材料から作った,"strawberries, flour... All painstakingly",还有小麦……是我从原材料开始做的，,밀…… 전부 내가 구한 재료로 만든,
,宇宙にたったひとつの特別製だ……,crafted by hand. A one-of-a-kind cake.,全宇宙都只有这一块……,이 우주에 하나밖에 없는 특제 케이크지……,
day15_264,\{ああ、そうだな！！,"\{Right, Rabi! That's IT!",\{对，没错！！,"\{그래, 맞아!!",
,それしかない！！,That's the only way!,就得用上这个！！,역시 그게 좋겠군!!,
day15_265,……な、なにが……？,Wh-What's the only way?,哪、哪个……？,"……뭐, 뭐가……?",
day15_266,……何って、,What else?,……这还要问？,……뭐냐니.,
,処刑方法に決まってるだろ？,"The punishment, duh.",当然是刑罚了。,당연히 처형 방식 아니겠어?,
day15_267,古代、地球人は罪を犯した時、,"Back in the old days, criminals on Earth",古代地球人犯了罪，,고대에 죄를 범한 지구인은,
,責任をとるために自分の腹を自分で切り裂き、,would be forced to cut open their own,为了负起责任都要切开自己的肚子，,책임을 지겠다는 뜻으로 직접 배를 가르고,
,介錯人に首を斬り落とさせたらしい。,stomachs and get beheaded.,还要找个“介错人”帮忙砍头呢。,종자가 목을 치는 방식이 있었다더군.,
day15_268,ハラキリっつう風習だ。,"They used to call it ""harakiri.""",好像是叫切腹什么的习俗。,할복이라는 풍습이랬지.,
,犯人には、この伝統にのっとって……\.\.\.,Once we find this thief...\.\.\.,要是让我抓到是谁偷的，我就根据这个传统……\.\.\.,전통에 따라……\.\.\.,
,死んでもらう。,It's harakiri time.,送他去死。,범인은 이렇게 처형하겠어.,
day15_269,もし、犯人が複数で……,I don't care if it's several culprits—,如果小偷不止一个……,만약 범인이 다수에……,
,盗みの実行犯が別にいたとしても、,or if you weren't part of stealing the,就算只有一个人负责偷，,케이크를 훔친 범인이 있었다 해도,
,ケーキを食べたなら連帯責任だ。,cake and only ate a little.,只要谁吃了那块蛋糕，也都同罪。,그걸 먹었다면 연대 책임을 지게 될 거야.,
day15_270,全員、,"If you so much as SMELLED that cake,",让我抓着，,전부 다 예외 없이,
,問答無用で処刑してやる！,you're cuttin' yourself open!,不听狡辩，直接处死！,처형해 버릴 테니 그리 알아!,
day15_271,……,...,……,……,
,\C[1]（まさか、ケイト……）,\C[1](Don't tell me... Kate?),\C[1]（凯特，你不会真……）,"\C[1](설마, 케이트가……)",
day15_272,……,...,……,……,
day15_273,\C[1]（やっぱりだ！,\C[1](I knew it!,\C[1]（我就知道！,\C[1](역시 그랬어!,
,まずい。絶対まずい……,"Oh god, this is so bad...",糟糕了，这下糟糕了……,엄청나게 위험한 상황이잖아……,
,死にたくない！）,I don't want to die!),我不想死啊！）,난 죽기 싫어!),
day15_274,ケーキセットが保管してあった冷蔵庫のログの,The perp hid their tracks by encrypting,放这碟蛋糕的那台冰箱，,케이크 세트를 넣어둔 냉장고의 로그,
,認証キーは、犯人の手でバラバラに暗号化されて,the fridge's access key and scattering it,查看访问纪录的口令被小偷拆得乱七八糟，,인증키는 범인이 직접 암호화하여,
,いま、サーバー内部に散らばっている。,across the server.,还加密了，藏到服务器各个角落。,서버 곳곳에 뿌려져 놓았더군.,
day15_275,隠蔽とも言えない幼稚な手段だ。,Did they really think that would stop me?,这么幼稚的手段，以为瞒得过我？,은폐도 뭣도 아닌 유치한 방식이야.,
,よっぽどバカにしてるらしい。,They must think I'm stupid.,看来老娘不发威，真当我是病猫。,상당히 바보 취급 하는 것 같다만……,
day15_276,……けど、どっちにしろ犯人の命は長くない。,...Whatever. Bastard'll bleed soon enough.,罢了，反正那小偷命没多长了。,어느 쪽이건 범인의 명줄은 얼마 남지 않았어.,
,ログはブロックチェーンだから絶対消えないし、,"Sides, that log is on the blockchain.",访问日志存在区块链上，所以绝对不会消失，,"로그는 블록체인 방식이라 사라질 일은 없으니,",
,認証キーさえ集めて復元さえしちまえば1発だ！,"Once I recover the key, they're done for!",只要能拼好访问口令，一毫秒就知道是谁！,인증키를 모아 복원하면 끝이야!,
day15_277,つまり、バラバラになってるだけってか？,So that's all? They just...split up the,也就是说，口令只是被拆成了几段？,즉 조각냈을 뿐이란 말이지?,
,……なんかおかしくねえ？,key and hid it? Isn't that a little odd?,……不觉得有点奇怪吗？,……조금 이상하지 않나?,
,罠かゲーム感覚にしか見えないんだが……,"What is this, some kind of game?",如果不是圈套的话，简直像在逗你玩……,함정이거나 장난으로밖에 안 보인다만……,
day15_278,\{というわけで！\},\{ANYWAY!\},\{综上所述呢！\},"\{아무튼, 그런 고로!\}",
,今回は皆に対戦形式で認証キーを集めてもらう！！,You'll be competing to collect the keys!,这次就由大家以对战的形式帮忙收集验证口令！！,"이번에는 전원, 대전 형식으로 인증키를 모아올 것!!",
day15_279,誰か一人に頼むと、そいつが犯人だった時に,Can't let one person do all the work.,如果全交给一个人去找，这人又正好是小偷，,한 명씩 부탁하면 범인이 인증키 조각을,
,隠蔽されかねないからな。,What if they're the culprit?,肯定会趁机毁灭证据的。,은폐할 가능성이 있으니까 말이야.,
,全員でかかれば小細工の余地もない！,"This way, they can't pull any tricks!",拉所有人一块，就没法动手脚了！,전원이 나선다면 꼼수를 부릴 여유도 없겠지!,
day15_280,……ここ、フルダイブ空間だぞ？,...Couldn't the culprit just pull tricks,可这是完全浸没空间啊。小偷要是有点本事，,……여기는 풀 다이브 공간이지 않나?,
,器用なやつなら二重行動できちまうんじゃ？,on us outside of the full dive?,直接在外头搞小动作不就完了吗？,능력자라면 동시 행동도 가능할 텐데?,
